fips,margin_08,margin_12,margin_16,margin_20
28065,-0.21478968792401626,-0.2500755515261408,-0.20105820105820105,-0.17141477547078704
38047,0.40397350993377484,0.5547024952015355,0.7330097087378641,0.745353159851301
31131,0.1576424139875917,0.24388124547429402,0.3868663277922791,0.3780969479353681
48335,0.5055532702591526,0.5268166089965398,0.6515981735159817,0.6874757658006979
54037,-0.04822537710736463,0.04018185157972076,0.15353855125588373,0.10489838645634048
22111,0.41553183658446813,0.41668214750139326,0.48476225445199195,0.513614855816445
12131,0.45799748576499294,0.5202949438202247,0.5612205369647486,0.5172382237880625
38027,-0.030042918454935674,0.1281604184829992,0.3576702214930271,0.3735130848532911
37037,-0.09714111922141122,-0.04761498421367005,-0.10084442169907876,-0.11524928496471121
17187,-0.08083198405779052,-0.05791867308721238,0.16675324675324676,0.20053104058667343
27171,0.17438775198999662,0.21388928828181164,0.3316944789889233,0.2856258947419503
54103,0.061996280223186595,0.21608126721763093,0.5028266838959781,0.5180740962951853
49031,0.6190476190476191,0.7964148527528809,0.820097244732577,0.7887485648679678
36063,-0.010023931480392989,-0.005621373307543531,0.18994186046511624,0.09641481709132471
48379,0.4952785646836638,0.6177121771217712,0.712742980561555,0.7125392367421114
26049,-0.325044566522356,-0.28201915154983503,-0.09467968491090317,-0.0934044091073365
19025,0.07699711260827724,0.1267822736030828,0.405484818805093,0.42202358311144916
08103,0.5662535748331744,0.6390818483841739,0.6836437718277066,0.6773232186399349
46049,0.2625838926174497,0.3850931677018634,0.5849731663685153,0.6480541455160744
36119,-0.2759657566748337,-0.22196740080988725,-0.3276751227193228,-0.36268806853211905
20145,0.37111963725148234,0.4304093567251462,0.5015372790161414,0.5118656443957649
31121,0.4048382395802973,0.4501012438530518,0.6239546803345024,0.6249416160672583
17127,0.23350960200389642,0.33672211953173137,0.49585406301824214,0.4802583296638779
50025,-0.48120925210747056,-0.4923641366659023,-0.41974374734055125,-0.4734780103706549
22119,0.26310892172961137,0.2495519469939717,0.29101433296582135,0.31060606060606066
45013,0.1078118193698272,0.17513506120495115,0.14303971416792638,0.09991311902693306
35049,-0.5505171482768647,-0.5105140186915889,-0.5102308724066094,-0.5375484938037385
45069,-0.060779816513761464,-0.3040233336192845,-0.16140249203129525,-0.10885899004018867
05011,0.1440237564959168,0.18464501926252058,0.23389549350290295,0.3067870826491516
56019,0.55718879191548,0.6196348114773536,0.652793745688664,0.6072446072446073
18039,0.11192588653474772,0.26519891394168343,0.32434381088253794,0.2804791159745655
45035,0.15500429348344624,0.1600246761258483,0.174855514464563,0.1046740340070913
19081,0.03558178752107927,0.13603128719605512,0.41100601891659505,0.43859364873622814
31041,0.557368232341341,0.588289619504987,0.7252687192566952,0.7161397670549086
17073,-0.07738551543272137,-0.030973269080275145,0.21157972928359198,0.2146674468500097
21097,0.21133069828722006,0.29107915677788637,0.43786982248520717,0.44406817925273734
