fips,margin_08,margin_12,margin_16,margin_20,shift_08_to_12,shift_12_to_16,shift_16_to_20
48153,0.4180880602935343,0.4661870503597122,0.5301327885597549,0.562040215792055,0.048098990066177905,0.06394573820004268,0.03190742723230011
46119,0.417767106842737,0.5208333333333334,0.6295005807200929,0.5817204301075269,0.10306622649059638,0.10866724738675948,-0.04778015061256591
19097,-0.2439979909593169,-0.167814282903797,0.1944335554684437,0.2614279299506062,0.07618370805551991,0.3622478383722407,0.0669943744821625
28087,0.0285818314218096,0.0146713139336953,0.0628107721070846,0.0261421133680428,-0.0139105174881143,0.048139458173389306,-0.03666865873904181
17155,-0.1564279292777944,-0.0185185185185185,0.2012353706111833,0.1932153392330384,0.1379094107592759,0.21975388912970178,-0.008020031378144887
45073,0.3752730309649235,0.4258321628066507,0.4806740232627497,0.474181174387725,0.05055913184172722,0.05484186045609901,-0.006492848875024715
36101,0.1683328958984514,0.1637454779999438,0.3616084225887994,0.2963251694493168,-0.004587417898507612,0.1978629445888556,-0.06528325313948258
37143,0.1393631748961698,0.1611539042440719,0.2808188021228203,0.3221539283805452,0.021790729347902077,0.1196648978787484,0.0413351262577249
28035,0.1351530311948205,0.1173126057072941,0.142134584371793,0.1114263199369582,-0.0178404254875264,0.024821978664498895,-0.030708264434834792
31027,0.4125539051269765,0.5349765258215963,0.6791284403669724,0.6877367896311066,0.12242262069461979,0.14415191454537613,0.00860834926413423
13141,-0.6307550644567219,-0.622423945044161,-0.519036954087346,-0.4387189983144715,0.008331119412560928,0.10338699095681503,0.08031795577287448
39091,0.2661025340955124,0.3181884587289992,0.5259675346313133,0.5524221157137967,0.052085924633486824,0.2077790759023141,0.02645458108248344
39059,0.0907359307359306,0.0966286654880204,0.4257241891557315,0.4843664289632474,0.005892734752089804,0.3290955236677111,0.05864223980751587
48297,0.4901819923371647,0.5447906523855891,0.6353409889852355,0.668777206173328,0.05460866004842441,0.0905503365996464,0.03343621718809253
47151,0.4733893557422969,0.5496400719856029,0.7173943563105434,0.7752982766239505,0.07625071624330604,0.16775428432494044,0.057903920313407076
30027,0.34900513478819,0.4326604897418928,0.525596679349706,0.5164599601898638,0.0836553549537028,0.09293618960781319,-0.009136719159842155
35021,0.1565495207667731,0.1099999999999999,0.2941176470588235,0.2772277227722772,-0.046549520766773184,0.18411764705882358,-0.016889924286546287
23027,-0.1164302059496568,-0.1066456903127383,-0.0028281042863455,-0.0472450657894736,0.009784515636918512,0.1038175860263928,-0.0444169615031281
49007,0.08010801080108,0.3637117964320288,0.4418604651162791,0.4590671363005657,0.2836037856309488,0.0781486686842503,0.017206671184286648
20053,0.3982300884955752,0.4516249533059395,0.5399847677075399,0.5257623554153522,0.05339486481036432,0.0883598144016004,-0.01422241229218768
27113,-0.0214013485781295,0.0431233636223625,0.2779193524209264,0.2698914387797169,0.064524712200492,0.23479598879856392,-0.008027913641209528
27159,0.1738038778072255,0.2437979917306557,0.4573542210617928,0.4555164777908037,0.06999411392343019,0.2135562293311371,-0.0018377432709891228
18131,0.1545942320590208,0.2717169846267828,0.4647783704248666,0.4793317258008956,0.117122752567762,0.1930613857980838,0.014553355376029031
38041,0.3612759643916914,0.5070318282753516,0.6851704996034893,0.6821646341463414,0.14575586388366024,0.17813867132813765,-0.0030058654571478716
28003,0.4396653932288236,0.5161422149570903,0.6178878289696231,0.6346676784923797,0.07647682172826675,0.10174561401253279,0.016779849522756574
19143,0.3165973776782859,0.4139666561811891,0.6180794494838912,0.627704326923077,0.09736927850290322,0.20411279330270204,0.00962487743918583
50009,-0.144792002579813,-0.1336222462983026,0.179970436067997,0.1119221411192213,0.011169756281510401,0.3135926823662996,-0.0680482949487757
01015,0.3252101864262214,0.3194636678200692,0.413838230327592,0.3900319714414608,-0.005746518606152218,0.0943745625075228,-0.023806258886131193
13253,0.1639139139139139,0.2042496679946879,0.3234554095610847,0.349022633744856,0.040335754080774,0.1192057415663968,0.025567224183771275
06105,-0.0459679949796046,0.010934393638171,0.1130195080576759,0.0538510706295941,0.05690238861777559,0.1020851144195049,-0.059168437428081797
17181,0.1190215006581834,0.2194827169446458,0.3982851773549448,0.4031060094530723,0.1004612162864624,0.17880246041029899,0.004820832098127503
31055,-0.0464003246567064,0.0430306744386012,-0.0139205852476415,-0.1127901931004556,0.0894309990953076,-0.056951259686242706,-0.0988696078528141
51670,-0.119277614447711,-0.1599156586394406,-0.0933318465655664,-0.1467527060782681,-0.0406380441917296,0.0665838120738742,-0.0534208595127017
20095,0.4475982532751092,0.5126602063144733,0.583053946967388,0.5992943548387097,0.06506195303936407,0.0703937406529147,0.01624040787132175
21209,0.2062848454130765,0.2502796012642839,0.3037791299308746,0.2485415444095411,0.04399475585120738,0.05349952866659069,-0.05523758552133348
48467,0.550576121598431,0.6659504218856453,0.7212872884872517,0.7214741863506964,0.1153743002872144,0.055336866601606305,0.0001868978634447238
31177,0.262984496124031,0.370911965220828,0.4504913076341648,0.4033849362316515,0.10792746909679696,0.0795793424133368,-0.04710637140251328
29199,0.217349857006673,0.3114669421487603,0.5894308943089431,0.5907258064516129,0.0941170851420873,0.2779639521601828,0.0012949121426697463
47027,0.1429525718102873,0.2517730496453901,0.4909215484755053,0.5698802053622362,0.10882047783510279,0.23914849883011519,0.07895865688673087
55111,-0.215666427218703,-0.1850025131942698,-0.0052883479082959,-0.0169875424688561,0.030663914024433192,0.1797141652859739,-0.011699194560560202
48045,0.4963855421686747,0.6557142857142857,0.7275204359673024,0.7737931034482759,0.159328743545611,0.07180615025301673,0.04627266748097347
45007,0.3328228549744535,0.3640839487628822,0.4367465378101027,0.420384419260508,0.03126109378842867,0.0726625890472205,-0.016362118549594684
48125,0.5102880658436214,0.5662414131501472,0.6897689768976898,0.7317813765182186,0.05595334730652579,0.12352756374754259,0.04201239962052883
19173,0.0859220092531394,0.1406984553391537,0.4505494505494505,0.528470298553401,0.0547764460860143,0.3098509952102968,0.0779208480039505
37193,0.3819808908626026,0.4270414529322057,0.5517118402282454,0.5662042519596233,0.04506056206960307,0.12467038729603969,0.014492411731377941
27081,-0.0083173384516954,0.0533247671056857,0.3564290473017987,0.3800963081861959,0.0616421055573811,0.303104280196113,0.02366726088439719
48369,0.6059789927282522,0.5803536345776033,0.3772178850248403,0.6215094339622642,-0.025625358150648925,-0.20313574955276292,0.24429154893742389
01005,0.0145313843508169,-0.029147395060651,0.0561116458132819,0.0766305381251188,-0.0436787794114679,0.0852590408739329,0.0205188923118369
42125,0.047222250553306,0.1326850063278492,0.2527721904172469,0.2278228869494758,0.08546275577454318,0.12008718408939772,-0.024949303467771106
51035,0.3241911121710788,0.3939098660170523,0.5958636932361817,0.627244265542138,0.06971875384597348,0.2019538272191294,0.031380572305956256
47033,0.3357627960907736,0.3843914862652356,0.4966580022279986,0.5382728164867516,0.04862869017446203,0.11226651596276299,0.04161481425875302
39021,0.1988669455180812,0.2011390887290168,0.4447348979939762,0.4770178249549369,0.0022721432109356066,0.24359580926495938,0.03228292696096069
36049,0.0882564194648949,0.0864887670076995,0.3964313421256787,0.3916872682323857,-0.001767652457195401,0.3099425751179792,-0.0047440738932930104
29143,0.1511369253583785,0.2027586206896551,0.4538900979325354,0.5102068965517241,0.05162169533127661,0.25113147724288026,0.05631679861918876
51135,0.0123068116771608,0.0094973699590882,0.1314574959059103,0.1491946877649053,-0.0028094417180726007,0.1219601259468221,0.017737191858995
26089,-0.0288301991150443,0.0640355831685964,0.0315104696076438,-0.0520118343195266,0.0928657822836407,-0.03252511356095259,-0.0835223039271704
48275,0.452485380116959,0.5483443708609272,0.6119293078055964,0.6284340659340659,0.09585899074396825,0.06358493694466916,0.01650475812846952
51073,0.2691187181354698,0.2791748934843604,0.3937717680803114,0.3550399425545283,0.010056175348890639,0.11459687459595097,-0.03873182552578308
35051,0.121239744758432,0.1891785924328562,0.2725677519984402,0.2148023549201009,0.06793884767442421,0.08338915956558399,-0.057765397078339276
06069,-0.2279624460796752,-0.1713197969543147,-0.2035210069739751,-0.2441969397314458,0.05664264912536049,-0.03220121001966039,-0.040675932757470695
41051,-0.5607880233610265,-0.549237697830036,-0.5833459115277755,-0.6130669306537779,0.011550325530990557,-0.03410821369773953,-0.029721019126002446
51610,-0.4037037037037037,-0.3954997239094423,-0.5852354245467588,-0.641342555845334,0.008203979794261351,-0.18973570063731648,-0.05610713129857514
48195,0.7645099904852521,0.8311224489795919,0.8007190549563431,0.8221787982413287,0.06661245849433972,-0.030403394023248764,0.021459743284985566
13025,0.6310339334076789,0.6705549075154141,0.7863166268894193,0.8121047877145439,0.03952097410773525,0.11576171937400515,0.025788160825124584
27079,0.0427743353987607,0.0652410047522064,0.3066523172126185,0.3034249018908313,0.022466669353445698,0.2414113124604121,-0.0032274153217871637
36061,-0.7223252455833935,-0.6962842514401775,-0.7720167476089339,-0.7448332501513816,0.026040994143216034,-0.07573249616875644,0.02718349745755233
18073,0.2038834951456311,0.2546738034287487,0.4540544595304178,0.490145395799677,0.05079030828311759,0.1993806561016691,0.03609093626925919
21183,0.1638156570738578,0.3610823139125026,0.5637622619734565,0.5551262467427441,0.1972666568386448,0.20267994806095385,-0.008636015230712335
21081,0.2739319168380169,0.3316290959795491,0.5609883781802953,0.5869643500180051,0.05769717914153222,0.22935928220074625,0.02597597183770972
05025,0.4393723252496433,0.449479485609308,0.5265231888451045,0.6155555555555556,0.01010716035966469,0.07704370323579651,0.08903236671045112
27055,-0.1068639161995773,-0.031663788140472,0.1398953875416073,0.1294580419580419,0.07520012805910531,0.1715591756820793,-0.010437345583565405
37129,0.0138975810857795,0.0465772482780919,0.0408876463393325,-0.0212925737692483,0.0326796671923124,-0.005689601938759399,-0.0621802201085808
26013,0.033205268935236,0.0836676217765042,0.2874354561101549,0.2560673600792472,0.0504623528412682,0.2037678343336507,-0.03136809603090773
48189,0.448858493412451,0.4779235596120935,0.483640081799591,0.5110601001669449,0.029065066199642497,0.005716522187497519,0.027420018367353916
20171,0.6893070215695274,0.7087667161961367,0.7410838351088467,0.7285471537807987,0.019459694626609347,0.03231711891270994,-0.012536681328047972
48211,0.7191082802547771,0.7329357190192181,0.7581505631298163,0.7441860465116279,0.013827438764440925,0.025214844110598267,-0.013964516618188427
15007,-0.5205333529238907,-0.4933974535850841,-0.3372697930510727,-0.2878765262560827,0.027135899338806613,0.1561276605340114,0.04939326679499001
54047,-0.0852255054432348,0.3006844850065189,0.5154555753358149,0.5844951738930596,0.3859099904497537,0.21477109032929598,0.06903959855724473
22043,0.6348445898574433,0.6532425571197784,0.7058623426692369,0.7410562180579217,0.018397967262335113,0.05261978554945845,0.03519387538868479
39143,-0.0464557337108616,-0.0192962542565266,0.229602415335928,0.275985901443107,0.027159479454334997,0.2488986695924546,0.04638348610717896
48465,-0.0959438377535101,-0.0544019933554816,-0.0789551795785099,0.0990701938187532,0.04154184439802851,-0.024553186223028295,0.1780253733972631
48279,0.4835359116022099,0.5033015407190022,0.5813060179257363,0.6082123411978222,0.01976562911679236,0.07800447720673409,0.026906323272085864
37041,0.0113152289669861,0.0491648706896551,0.1432189082723692,0.1572456320657759,0.037849641722669004,0.09405403758271408,0.01402672379340672
38085,-0.6748911465892597,-0.5949033391915641,-0.4265080713678845,-0.4603709949409781,0.07998780739769562,0.16839526782367964,-0.03386292357309362
39115,0.071731234866828,0.060244952002648,0.4139904610492845,0.4842996932963342,-0.011486282864180006,0.3537455090466365,0.07030923224704971
01057,0.48875204222697,0.534757330637007,0.6523914104441191,0.6736253707506275,0.04600528841003704,0.11763407980711205,0.02123396030650837
22017,-0.0304435854960427,-0.0493292442340112,-0.0422841578633779,-0.0675709165777032,-0.018885658737968502,0.007045086370633301,-0.0252867587143253
13191,0.060523358484508,0.0860571609032053,0.200916341422026,0.2096774193548387,0.025533802418697293,0.1148591805188207,0.008761077932812694
51109,0.0784211554745,0.1376493538161423,0.2455589192894271,0.2292950034223135,0.059228198341642294,0.10790956547328481,-0.01626391586711362
46121,-0.5788543140028288,-0.591910292350821,-0.4790588235294117,-0.5636077195746356,-0.013055978347992214,0.11285146882140934,-0.08454889604522392
31085,0.6799276672694394,0.7906542056074767,0.8647058823529412,0.8582089552238806,0.11072653833803725,0.07405167674546453,-0.006496927129060581
55113,-0.0623004953219592,-0.0051094079751194,0.2290459636925453,0.1342530922930542,0.0571910873468398,0.2341553716676647,-0.09479287139949108
06083,-0.2288522228320526,-0.1710232327554007,-0.2824146491970781,-0.3206732305480108,0.057828990076651876,-0.11139141644167738,-0.038258581350932686
51820,0.1025959367945823,0.108641130870953,0.1136712749615975,0.0509470934030045,0.006045194076370705,0.005030144090644492,-0.062724181558593
28049,-0.3898183688086536,-0.451274593144133,-0.437019314805104,-0.4831671507420825,-0.06145622433547937,0.01425527833902901,-0.04614783593697852
44003,-0.1747890723965677,-0.1835669993656711,0.0070145938688183,-0.0763967215580119,-0.0087779269691034,0.19058159323448942,-0.0834113154268302
21229,0.2682464454976304,0.3499425067075508,0.461305817470201,0.4559036144578313,0.0816960612099204,0.11136331076265021,-0.005402203012369711
37065,-0.345468569224836,-0.3636397524789383,-0.3217863951648886,-0.2701652470856066,-0.01817118325410233,0.04185335731404971,0.05162114807928203
27029,0.0971602910114996,0.1448721013626583,0.4319526627218935,0.4485981308411214,0.04771181035115869,0.2870805613592352,0.016645468119227902
17061,0.0747373859135526,0.25347345920912,0.52995308552869,0.5493817247470693,0.1787360732955674,0.27647962631957,0.01942863921837923
21029,0.3230163379548265,0.356726986624705,0.4982517482517482,0.4799276156007429,0.033710648669878496,0.14152476162704325,-0.018324132651005354
51071,0.1629249518922386,0.2558324496288441,0.4857247437774523,0.5143853530950305,0.0929074977366055,0.22989229414860818,0.028660609317578245
20083,0.5967153284671532,0.6466666666666667,0.7166998011928429,0.6899521531100479,0.04995133819951347,0.07003313452617621,-0.02674764808279506
20045,-0.3084197910034084,-0.2373225590389559,-0.3271962016130705,-0.3949743675939155,0.07109723196445247,-0.08987364257411459,-0.06777816598084502
40097,0.2806106488143653,0.3328721638074156,0.5172479633401221,0.5514254781667268,0.05226151499305026,0.18437579953270655,0.034177514826604694
22105,0.3085469733755812,0.2767618287083249,0.3257669765754759,0.3281073862749518,-0.03178514466725629,0.04900514786715099,0.0023404096994759094
36013,-0.0093534233529471,0.0821736796465292,0.2457827909519855,0.1987667877354506,0.0915271029994763,0.1636091113054563,-0.0470160032165349
25007,-0.5184307779778262,-0.4733369983507421,-0.5128563932132237,-0.5690732927019847,0.04509377962708411,-0.03951939486248163,-0.05621689948876096
20127,0.3407250967969024,0.4136975455265242,0.4688473520249221,0.4812004139358399,0.07297244872962183,0.0551498064983979,0.012353061910917784
48141,-0.3252012330416286,-0.32595745178395,-0.4321147212270382,-0.3510094867428849,-0.0007562187423214017,-0.10615726944308818,0.0811052344841533
30025,0.5209497206703911,0.634024303073624,0.7611940298507462,0.7638095238095238,0.11307458240323287,0.12716972677712224,0.0026154939587775816
55019,-0.0754916472827236,0.0888646288209607,0.326247416592855,0.3677003624647603,0.1643562761036843,0.2373827877718943,0.04145294587190529
19165,0.0968541763520842,0.22227385377943,0.4291866028708134,0.4029433406916851,0.12541967742734578,0.2069127490913834,-0.026243262179128313
13103,0.5066942311478638,0.5125366957023918,0.5562727078435563,0.4954863640682905,0.005842464554527971,0.043736012141164515,-0.060786343775265816
55011,-0.1465714285714285,-0.0309646118721461,0.2193324664065887,0.2525588536335721,0.11560681669928238,0.2502970782787348,0.0332263872269834
31051,0.3002863278453829,0.3282070517629407,0.5411807580174928,0.5442792501616031,0.027920723917557788,0.2129737062545521,0.0030984921441102875
41023,0.4551036070606292,0.5330862890418211,0.5885878686166387,0.5691906005221932,0.0779826819811919,0.055501579574817606,-0.01939726809444553
24033,-0.7848732441060248,-0.8092888853564657,-0.8098669575694051,-0.8052582645843877,-0.024415641250440934,-0.0005780722129393734,0.004608692985017426
29219,0.1264766307139189,0.2678522758244754,0.4562983635671698,0.4600272108843537,0.1413756451105565,0.1884460877426944,0.0037288473171839254
36051,0.0787754154366646,0.094326587011298,0.2784491279533208,0.1816821120346485,0.015551171574633399,0.1841225409420228,-0.09676701591867226
48391,0.145047531432076,0.2472876917321361,0.2702886247877759,0.3273915626856803,0.10224016030006011,0.023000933055639772,0.05710293789790444
22013,0.0251682368775235,0.0209634874357906,0.089507494646681,0.1168794326241134,-0.0042047494417328975,0.06854400721089039,0.027371937977432412
22023,0.6527814394938044,0.7617521367521367,0.7944203683640303,0.8286704629858876,0.1089706972583323,0.03266823161189358,0.03425009462185735
17045,0.0793458509993943,0.3280409731113957,0.4954387768212771,0.525378233284529,0.2486951221120014,0.16739780370988144,0.029939456463251912
21047,0.2115637896215646,0.2379173689245206,0.3135620100593592,0.2842894858148598,0.02635357930295598,0.0756446411348386,-0.029272524244499387
13193,-0.3089741015860269,-0.3484626647144949,-0.271751807790996,-0.2305382800772035,-0.03948856312846799,0.07671085692349888,0.0412135277137925
01003,0.5144755751538452,0.5582317503647574,0.5778616218514189,0.5376234283682382,0.04375617521091213,0.01962987148666151,-0.040238193483180695
38105,0.3595433692521071,0.4998958333333334,0.6633410487668608,0.667643365424864,0.14035246408122626,0.16344521543352747,0.00430231665800318
19105,-0.1040583766493403,-0.0773310191881206,0.1936869443612026,0.2146692146692146,0.026727357461219695,0.27101796354932317,0.020982270308012002
22095,-0.162172146287403,-0.2631379604204147,-0.2453712632594021,-0.2820082120194102,-0.1009658141330117,0.017766697161012618,-0.03663694876000809
32031,-0.1271996651318543,-0.035604038155973,-0.0119599392207643,-0.045085705673787,0.09159562697588129,0.023644098935208704,-0.033125766453022704
20187,0.532043530834341,0.6115007012622721,0.6037735849056604,0.6005154639175257,0.0794571704279311,-0.0077271163566117185,-0.003258120988134605
18139,0.1365840870363088,0.3432963279248505,0.5221790962018298,0.5397125567322238,0.20671224088854168,0.1788827682769793,0.017533460530394063
29037,0.1963171844795631,0.2835238075767179,0.3586710046337376,0.3160709308807135,0.08720662309715482,0.07514719705701967,-0.042600073753024104
38057,0.2986126904707755,0.4485662266727355,0.6790096406660824,0.6742245989304814,0.14995353620196,0.2304434139933469,-0.004785041735601014
55035,-0.2215415379021996,-0.1355435479439509,-0.0734097633136095,-0.1077477477477478,0.0859979899582487,0.0621337846303414,-0.0343379844341383
29079,0.3008438818565401,0.4156378600823046,0.6077498300475866,0.6279017354068064,0.11479397822576448,0.19211196996528207,0.020151905359219735
47077,0.4290197526306074,0.4877126654064272,0.6215100275265434,0.6410149750415973,0.05869291277581984,0.13379736212011617,0.01950494751505394
35029,-0.0528776978417265,0.010840471092077,0.0390614216701173,0.1042823645563372,0.0637181689338035,0.0282209505780403,0.06522094288621991
47173,0.412251914361619,0.4817869415807561,0.6470019342359768,0.6837375353933276,0.06953502721913707,0.16521499265522077,0.03673560115735075
48005,0.3495352107844818,0.438967714678027,0.4729829260127218,0.4608376236478279,0.08943250389354518,0.03401521133469482,-0.012145302364893917
46061,0.1912793089263676,0.3588576158940397,0.5348953140578265,0.5175879396984925,0.1675783069676721,0.17603769816378684,-0.01730737435933405
48271,0.1766602192134106,0.2512280701754386,0.336376404494382,0.4354335620711166,0.07456785096202798,0.08514833431894342,0.09905715757673461
39031,0.0584712091561407,0.0945676631308261,0.4326582447697347,0.4898739470697174,0.036096453974685395,0.3380905816389086,0.057215702299982685
40043,0.6858828869723106,0.7091787439613526,0.7756010685663401,0.8096651123357355,0.02329585698904202,0.06642232460498754,0.034064043769395314
06065,-0.0231361395583802,0.0041935084556934,-0.0255259087393658,-0.0795487855315834,0.0273296480140736,-0.029719417195059203,-0.054022876792217595
30109,0.4153297682709447,0.7279411764705883,0.7598499061913696,0.7341137123745819,0.3126114081996436,0.03190872972078129,-0.02573619381678771
48325,0.3388828874626676,0.3922748934035616,0.4323034851922965,0.3916710828475534,0.053392005940893994,0.04002859178873491,-0.04063240234474308
09005,-0.0491886102297758,0.0366217912644473,0.1389658640720898,0.0505560514766049,0.0858104014942231,0.1023440728076425,-0.0884098125954849
20039,0.5465116279069767,0.6216568819308546,0.7136986301369863,0.6955941255006676,0.07514525402387784,0.09204174820613176,-0.01810450463631874
13015,0.4519990025766769,0.5166489451004532,0.5520464559508952,0.5069158211794547,0.06464994252377632,0.03539751085044196,-0.045130634771440525
08051,-0.2733934611048477,-0.1841506572295247,-0.1955048929992472,-0.3035746201966041,0.08924280387532299,-0.011354235769722498,-0.10806972719735689
30045,0.3268608414239483,0.4257425742574257,0.534062237174096,0.5691964285714286,0.0988817328334774,0.10831966291667028,0.03513419139733265
17099,-0.1110092657168476,0.0039027701183557,0.1443226618779285,0.1431397062939672,0.1149120358352033,0.1404198917595728,-0.0011829555839613093
40103,0.535509396636993,0.5062689148292261,0.5761806981519507,0.5706763872012961,-0.02924048180776695,0.06991178332272463,-0.005504310950654623
53001,0.3437628653766982,0.3388570214574039,0.3974516049987748,0.3570453770044353,-0.004905843919294328,0.058594583541370926,-0.040406227994339516
19109,-0.0325381994063977,0.1234008830521906,0.365432098765432,0.3937293729372937,0.15593908245858829,0.24203121571324138,0.02829727417186173
51001,0.0144658516290085,0.0348938826466916,0.1171056807362742,0.093974767126518,0.020428031017683097,0.0822117980895826,-0.023130913609756193
19075,0.1691564147627416,0.2307692307692308,0.3944723618090452,0.3742440901594282,0.06161281600648921,0.1637031310398144,-0.02022827164961699
23005,-0.29870058665497,-0.2634530692950657,-0.2641650462192479,-0.3570046189972389,0.035247517359904335,-0.0007119769241822338,-0.09283957277799099
37099,-0.0540732835289932,0.0103889828460981,0.1189735614307931,0.0823688631696845,0.06446226637509131,0.108584578584695,-0.0366046982611086
39119,0.0721507000076782,0.0695054792234521,0.3496148217687826,0.3928333127394044,-0.0026452207842261044,0.2801093425453305,0.0432184909706218
17177,-0.0666512381393196,0.0462740031710611,0.1697311139564661,0.1572024673439767,0.1129252413103807,0.123457110785405,-0.012528646612489397
08053,0.1736227045075125,0.2073578595317726,0.2410865874363327,0.1550632911392405,0.03373515502426011,0.03372872790456011,-0.08602329629709221
40093,0.7032555459521752,0.7164653528289893,0.7737569873492204,0.797231035477358,0.013209806876814056,0.057291634520231116,0.02347404812813758
48171,0.5662992381261145,0.658157159952134,0.621732835479692,0.5892969834658589,0.09185792182601948,-0.03642432447244193,-0.032435852013833144
